"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 10 08:55:36 GMT 2022","Wed Aug 10 08:55:46 GMT 2022","10057","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Wed Aug 10 08:57:00 GMT 2022","Wed Aug 10 08:57:02 GMT 2022","2101","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Wed Aug 10 08:56:48 GMT 2022","Wed Aug 10 08:56:50 GMT 2022","2282","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Wed Aug 10 08:55:46 GMT 2022","Wed Aug 10 08:55:53 GMT 2022","7144","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Wed Aug 10 08:56:26 GMT 2022","Wed Aug 10 08:56:33 GMT 2022","7870","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Wed Aug 10 08:56:44 GMT 2022","Wed Aug 10 08:56:47 GMT 2022","3042","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Wed Aug 10 08:56:55 GMT 2022","Wed Aug 10 08:56:56 GMT 2022","1478","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Wed Aug 10 08:56:14 GMT 2022","Wed Aug 10 08:56:23 GMT 2022","9736","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Wed Aug 10 08:56:23 GMT 2022","Wed Aug 10 08:56:26 GMT 2022","2254","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Wed Aug 10 08:56:47 GMT 2022","Wed Aug 10 08:56:48 GMT 2022","1664","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Wed Aug 10 08:56:39 GMT 2022","Wed Aug 10 08:56:44 GMT 2022","4298","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Wed Aug 10 08:55:53 GMT 2022","Wed Aug 10 08:55:58 GMT 2022","4876","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"skipped","Wed Aug 10 08:55:46 GMT 2022","Wed Aug 10 08:55:46 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Wed Aug 10 08:56:53 GMT 2022","Wed Aug 10 08:56:55 GMT 2022","2005","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Wed Aug 10 08:56:50 GMT 2022","Wed Aug 10 08:56:53 GMT 2022","2485","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
