"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 04 19:30:18 GMT 2022","Thu Aug 04 19:30:20 GMT 2022","2741","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Thu Aug 04 19:29:41 GMT 2022","Thu Aug 04 19:29:51 GMT 2022","9841","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Thu Aug 04 19:30:23 GMT 2022","Thu Aug 04 19:30:25 GMT 2022","2420","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"skipped","Thu Aug 04 19:29:06 GMT 2022","Thu Aug 04 19:29:06 GMT 2022","1","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Thu Aug 04 19:30:16 GMT 2022","Thu Aug 04 19:30:18 GMT 2022","1729","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Thu Aug 04 19:30:30 GMT 2022","Thu Aug 04 19:30:32 GMT 2022","1960","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Thu Aug 04 19:30:13 GMT 2022","Thu Aug 04 19:30:16 GMT 2022","3045","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Thu Aug 04 19:29:06 GMT 2022","Thu Aug 04 19:29:19 GMT 2022","13217","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Thu Aug 04 19:29:54 GMT 2022","Thu Aug 04 19:30:02 GMT 2022","7952","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"skipped","Thu Aug 04 19:29:06 GMT 2022","Thu Aug 04 19:29:06 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Thu Aug 04 19:30:25 GMT 2022","Thu Aug 04 19:30:27 GMT 2022","1565","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Thu Aug 04 19:29:19 GMT 2022","Thu Aug 04 19:29:25 GMT 2022","6051","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Thu Aug 04 19:30:08 GMT 2022","Thu Aug 04 19:30:13 GMT 2022","4696","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Thu Aug 04 19:30:20 GMT 2022","Thu Aug 04 19:30:23 GMT 2022","2357","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Thu Aug 04 19:29:51 GMT 2022","Thu Aug 04 19:29:54 GMT 2022","3187","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
