"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 27 09:38:03 GMT 2022","Thu Oct 27 09:38:09 GMT 2022","6371","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Thu Oct 27 09:38:41 GMT 2022","Thu Oct 27 09:38:45 GMT 2022","3709","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Thu Oct 27 09:38:27 GMT 2022","Thu Oct 27 09:38:41 GMT 2022","13505","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Thu Oct 27 09:36:49 GMT 2022","Thu Oct 27 09:36:59 GMT 2022","9840","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Thu Oct 27 09:38:23 GMT 2022","Thu Oct 27 09:38:27 GMT 2022","4624","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Thu Oct 27 09:35:49 GMT 2022","Thu Oct 27 09:36:03 GMT 2022","13684","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Thu Oct 27 09:37:19 GMT 2022","Thu Oct 27 09:37:29 GMT 2022","9604","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Thu Oct 27 09:37:29 GMT 2022","Thu Oct 27 09:37:44 GMT 2022","15294","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Thu Oct 27 09:37:44 GMT 2022","Thu Oct 27 09:37:49 GMT 2022","5384","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Thu Oct 27 09:36:24 GMT 2022","Thu Oct 27 09:36:43 GMT 2022","19693","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Thu Oct 27 09:38:09 GMT 2022","Thu Oct 27 09:38:23 GMT 2022","13683","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Thu Oct 27 09:36:59 GMT 2022","Thu Oct 27 09:37:05 GMT 2022","6451","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","clearMessage","clear message",""
"passed","Thu Oct 27 09:37:56 GMT 2022","Thu Oct 27 09:38:03 GMT 2022","6614","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Thu Oct 27 09:38:45 GMT 2022","Thu Oct 27 09:38:58 GMT 2022","13512","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Thu Oct 27 09:36:44 GMT 2022","Thu Oct 27 09:36:49 GMT 2022","5516","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"skipped","Thu Oct 27 09:36:44 GMT 2022","Thu Oct 27 09:36:44 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
