"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 16 13:11:43 GMT 2022","Fri Sep 16 13:11:45 GMT 2022","1772","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Fri Sep 16 13:12:14 GMT 2022","Fri Sep 16 13:12:17 GMT 2022","3108","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"skipped","Fri Sep 16 13:12:01 GMT 2022","Fri Sep 16 13:12:01 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Fri Sep 16 13:12:40 GMT 2022","Fri Sep 16 13:12:42 GMT 2022","2192","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Fri Sep 16 13:11:35 GMT 2022","Fri Sep 16 13:11:39 GMT 2022","3304","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Fri Sep 16 13:11:18 GMT 2022","Fri Sep 16 13:11:24 GMT 2022","6215","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Fri Sep 16 13:11:40 GMT 2022","Fri Sep 16 13:11:43 GMT 2022","2551","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Fri Sep 16 13:11:31 GMT 2022","Fri Sep 16 13:11:35 GMT 2022","4728","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Fri Sep 16 13:11:45 GMT 2022","Fri Sep 16 13:11:47 GMT 2022","2452","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"failed","Fri Sep 16 13:12:01 GMT 2022","Fri Sep 16 13:12:14 GMT 2022","13352","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Fri Sep 16 13:11:39 GMT 2022","Fri Sep 16 13:11:40 GMT 2022","1776","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Fri Sep 16 13:11:47 GMT 2022","Fri Sep 16 13:11:49 GMT 2022","1613","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Fri Sep 16 13:11:57 GMT 2022","Fri Sep 16 13:12:01 GMT 2022","3446","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Fri Sep 16 13:12:30 GMT 2022","Fri Sep 16 13:12:40 GMT 2022","9743","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Fri Sep 16 13:12:42 GMT 2022","Fri Sep 16 13:12:50 GMT 2022","8096","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
