"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 07 14:26:03 GMT 2022","Thu Jul 07 14:26:05 GMT 2022","2533","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Thu Jul 07 14:26:55 GMT 2022","Thu Jul 07 14:26:59 GMT 2022","3760","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Thu Jul 07 14:26:08 GMT 2022","Thu Jul 07 14:26:11 GMT 2022","2256","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"skipped","Thu Jul 07 14:25:36 GMT 2022","Thu Jul 07 14:25:36 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Thu Jul 07 14:25:59 GMT 2022","Thu Jul 07 14:26:03 GMT 2022","3956","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Thu Jul 07 14:26:40 GMT 2022","Thu Jul 07 14:26:50 GMT 2022","9895","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Thu Jul 07 14:25:27 GMT 2022","Thu Jul 07 14:25:36 GMT 2022","9201","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Thu Jul 07 14:25:12 GMT 2022","Thu Jul 07 14:25:27 GMT 2022","14722","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Thu Jul 07 14:26:37 GMT 2022","Thu Jul 07 14:26:40 GMT 2022","3111","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Thu Jul 07 14:26:24 GMT 2022","Thu Jul 07 14:26:37 GMT 2022","12883","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"skipped","Thu Jul 07 14:25:27 GMT 2022","Thu Jul 07 14:25:27 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Thu Jul 07 14:25:50 GMT 2022","Thu Jul 07 14:25:55 GMT 2022","4763","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Thu Jul 07 14:25:44 GMT 2022","Thu Jul 07 14:25:50 GMT 2022","6015","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Thu Jul 07 14:26:05 GMT 2022","Thu Jul 07 14:26:08 GMT 2022","3180","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Thu Jul 07 14:25:55 GMT 2022","Thu Jul 07 14:25:59 GMT 2022","3541","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
