"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 19 13:04:51 GMT 2022","Fri Aug 19 13:05:51 GMT 2022","60006","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Fri Aug 19 13:02:06 GMT 2022","Fri Aug 19 13:02:20 GMT 2022","13840","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Fri Aug 19 13:02:20 GMT 2022","Fri Aug 19 13:02:26 GMT 2022","5500","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"broken","Fri Aug 19 13:02:51 GMT 2022","Fri Aug 19 13:03:51 GMT 2022","60016","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"broken","Fri Aug 19 13:03:51 GMT 2022","Fri Aug 19 13:04:51 GMT 2022","60007","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Fri Aug 19 13:02:36 GMT 2022","Fri Aug 19 13:02:39 GMT 2022","3048","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Fri Aug 19 13:01:32 GMT 2022","Fri Aug 19 13:01:51 GMT 2022","19299","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Fri Aug 19 13:02:33 GMT 2022","Fri Aug 19 13:02:36 GMT 2022","3259","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"skipped","Fri Aug 19 13:03:51 GMT 2022","Fri Aug 19 13:03:51 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"broken","Fri Aug 19 13:06:03 GMT 2022","Fri Aug 19 13:06:03 GMT 2022","0","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests",""," connectors tests",""
"passed","Fri Aug 19 13:02:26 GMT 2022","Fri Aug 19 13:02:29 GMT 2022","3418","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Fri Aug 19 13:02:29 GMT 2022","Fri Aug 19 13:02:33 GMT 2022","3938","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Fri Aug 19 13:02:39 GMT 2022","Fri Aug 19 13:02:41 GMT 2022","2145","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
