"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 24 11:14:41 GMT 2022","Mon Oct 24 11:14:49 GMT 2022","7283","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Mon Oct 24 11:14:38 GMT 2022","Mon Oct 24 11:14:41 GMT 2022","3772","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Mon Oct 24 11:16:19 GMT 2022","Mon Oct 24 11:16:31 GMT 2022","12177","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Mon Oct 24 11:15:44 GMT 2022","Mon Oct 24 11:15:48 GMT 2022","3936","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Mon Oct 24 11:16:04 GMT 2022","Mon Oct 24 11:16:17 GMT 2022","12435","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"skipped","Mon Oct 24 11:14:38 GMT 2022","Mon Oct 24 11:14:38 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Mon Oct 24 11:15:28 GMT 2022","Mon Oct 24 11:15:33 GMT 2022","4805","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Mon Oct 24 11:14:49 GMT 2022","Mon Oct 24 11:14:54 GMT 2022","5818","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","clearMessage","clear message",""
"passed","Mon Oct 24 11:15:07 GMT 2022","Mon Oct 24 11:15:14 GMT 2022","7254","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Mon Oct 24 11:16:01 GMT 2022","Mon Oct 24 11:16:04 GMT 2022","3309","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Mon Oct 24 11:15:15 GMT 2022","Mon Oct 24 11:15:28 GMT 2022","13977","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Mon Oct 24 11:15:39 GMT 2022","Mon Oct 24 11:15:44 GMT 2022","5309","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Mon Oct 24 11:16:17 GMT 2022","Mon Oct 24 11:16:19 GMT 2022","2447","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Mon Oct 24 11:13:52 GMT 2022","Mon Oct 24 11:14:02 GMT 2022","9823","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Mon Oct 24 11:15:48 GMT 2022","Mon Oct 24 11:16:01 GMT 2022","12878","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Mon Oct 24 11:14:20 GMT 2022","Mon Oct 24 11:14:38 GMT 2022","17459","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
