"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 22 11:39:39 GMT 2022","Fri Jul 22 11:39:41 GMT 2022","1960","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"broken","Fri Jul 22 11:38:35 GMT 2022","Fri Jul 22 11:38:35 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests",""," topic tests",""
"passed","Fri Jul 22 11:39:06 GMT 2022","Fri Jul 22 11:39:20 GMT 2022","13908","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Fri Jul 22 11:39:46 GMT 2022","Fri Jul 22 11:39:49 GMT 2022","2906","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Fri Jul 22 11:39:29 GMT 2022","Fri Jul 22 11:39:34 GMT 2022","4714","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"broken","Fri Jul 22 11:38:56 GMT 2022","Fri Jul 22 11:38:56 GMT 2022","0","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests",""," connectors tests",""
"passed","Fri Jul 22 11:39:20 GMT 2022","Fri Jul 22 11:39:25 GMT 2022","4953","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Fri Jul 22 11:39:36 GMT 2022","Fri Jul 22 11:39:39 GMT 2022","3231","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Fri Jul 22 11:39:34 GMT 2022","Fri Jul 22 11:39:36 GMT 2022","1794","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Fri Jul 22 11:39:25 GMT 2022","Fri Jul 22 11:39:29 GMT 2022","4041","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
