"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jun 27 10:21:46 GMT 2022","Mon Jun 27 10:21:55 GMT 2022","9082","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Mon Jun 27 10:21:14 GMT 2022","Mon Jun 27 10:21:16 GMT 2022","2168","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Mon Jun 27 10:20:25 GMT 2022","Mon Jun 27 10:20:38 GMT 2022","12903","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Mon Jun 27 10:21:05 GMT 2022","Mon Jun 27 10:21:09 GMT 2022","3776","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Mon Jun 27 10:20:52 GMT 2022","Mon Jun 27 10:20:58 GMT 2022","5921","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"passed","Mon Jun 27 10:21:42 GMT 2022","Mon Jun 27 10:21:46 GMT 2022","4169","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"skipped","Mon Jun 27 10:20:44 GMT 2022","Mon Jun 27 10:20:44 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Mon Jun 27 10:21:11 GMT 2022","Mon Jun 27 10:21:14 GMT 2022","3511","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Mon Jun 27 10:21:30 GMT 2022","Mon Jun 27 10:21:42 GMT 2022","11175","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"skipped","Mon Jun 27 10:20:38 GMT 2022","Mon Jun 27 10:20:38 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Mon Jun 27 10:22:00 GMT 2022","Mon Jun 27 10:22:02 GMT 2022","2747","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Mon Jun 27 10:20:58 GMT 2022","Mon Jun 27 10:21:02 GMT 2022","4344","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Mon Jun 27 10:21:09 GMT 2022","Mon Jun 27 10:21:11 GMT 2022","2086","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Mon Jun 27 10:20:38 GMT 2022","Mon Jun 27 10:20:44 GMT 2022","6547","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Mon Jun 27 10:21:02 GMT 2022","Mon Jun 27 10:21:05 GMT 2022","2643","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
