"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 04 19:20:22 GMT 2022","Fri Nov 04 19:20:37 GMT 2022","14789","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Fri Nov 04 19:19:51 GMT 2022","Fri Nov 04 19:19:58 GMT 2022","6620","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","clearMessage","clear message",""
"skipped","Fri Nov 04 19:19:36 GMT 2022","Fri Nov 04 19:19:36 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Fri Nov 04 19:21:20 GMT 2022","Fri Nov 04 19:21:33 GMT 2022","13396","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Fri Nov 04 19:19:42 GMT 2022","Fri Nov 04 19:19:51 GMT 2022","9292","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Fri Nov 04 19:20:56 GMT 2022","Fri Nov 04 19:21:02 GMT 2022","5840","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Fri Nov 04 19:20:13 GMT 2022","Fri Nov 04 19:20:22 GMT 2022","8723","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Fri Nov 04 19:21:02 GMT 2022","Fri Nov 04 19:21:15 GMT 2022","13030","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Fri Nov 04 19:21:33 GMT 2022","Fri Nov 04 19:21:37 GMT 2022","3337","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Fri Nov 04 19:19:36 GMT 2022","Fri Nov 04 19:19:42 GMT 2022","5248","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Fri Nov 04 19:21:37 GMT 2022","Fri Nov 04 19:21:50 GMT 2022","12901","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Fri Nov 04 19:19:15 GMT 2022","Fri Nov 04 19:19:36 GMT 2022","21531","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"passed","Fri Nov 04 19:18:42 GMT 2022","Fri Nov 04 19:18:54 GMT 2022","12614","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Fri Nov 04 19:21:15 GMT 2022","Fri Nov 04 19:21:20 GMT 2022","4779","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Fri Nov 04 19:20:37 GMT 2022","Fri Nov 04 19:20:43 GMT 2022","6303","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Fri Nov 04 19:20:50 GMT 2022","Fri Nov 04 19:20:56 GMT 2022","6327","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
