"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Sep 16 14:46:17 GMT 2022","Fri Sep 16 14:46:29 GMT 2022","12474","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Fri Sep 16 14:46:29 GMT 2022","Fri Sep 16 14:46:32 GMT 2022","2938","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"skipped","Fri Sep 16 14:47:21 GMT 2022","Fri Sep 16 14:47:21 GMT 2022","0","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"failed","Fri Sep 16 14:48:10 GMT 2022","Fri Sep 16 14:48:22 GMT 2022","11698","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Fri Sep 16 14:46:45 GMT 2022","Fri Sep 16 14:46:48 GMT 2022","2731","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Fri Sep 16 14:47:21 GMT 2022","Fri Sep 16 14:47:26 GMT 2022","5348","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"failed","Fri Sep 16 14:47:59 GMT 2022","Fri Sep 16 14:48:10 GMT 2022","11412","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"failed","Fri Sep 16 14:47:26 GMT 2022","Fri Sep 16 14:47:37 GMT 2022","10980","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Fri Sep 16 14:46:04 GMT 2022","Fri Sep 16 14:46:13 GMT 2022","8780","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
"failed","Fri Sep 16 14:47:08 GMT 2022","Fri Sep 16 14:47:21 GMT 2022","12127","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"failed","Fri Sep 16 14:46:48 GMT 2022","Fri Sep 16 14:47:00 GMT 2022","11917","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Fri Sep 16 14:45:42 GMT 2022","Fri Sep 16 14:45:51 GMT 2022","9509","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Fri Sep 16 14:47:50 GMT 2022","Fri Sep 16 14:47:59 GMT 2022","9490","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Fri Sep 16 14:46:13 GMT 2022","Fri Sep 16 14:46:17 GMT 2022","4112","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"failed","Fri Sep 16 14:46:32 GMT 2022","Fri Sep 16 14:46:45 GMT 2022","12738","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
