"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 18 11:59:43 GMT 2022","Sun Sep 18 11:59:45 GMT 2022","1588","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaProtobuf","should delete PROTOBUF schema",""
"passed","Sun Sep 18 11:59:38 GMT 2022","Sun Sep 18 11:59:41 GMT 2022","2108","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaJson","should delete JSON schema",""
"passed","Sun Sep 18 11:59:29 GMT 2022","Sun Sep 18 11:59:33 GMT 2022","4147","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","updateSchemaAvro","should update AVRO schema",""
"passed","Sun Sep 18 11:59:57 GMT 2022","Sun Sep 18 12:00:02 GMT 2022","4771","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","createTopic","should create a topic",""
"passed","Sun Sep 18 12:00:30 GMT 2022","Sun Sep 18 12:00:38 GMT 2022","8176","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","updateConnector","should update a connector",""
"passed","Sun Sep 18 11:59:35 GMT 2022","Sun Sep 18 11:59:38 GMT 2022","3116","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaJson","should create JSON schema",""
"passed","Sun Sep 18 12:00:27 GMT 2022","Sun Sep 18 12:00:30 GMT 2022","2704","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","deleteConnector","should delete connector",""
"passed","Sun Sep 18 11:59:00 GMT 2022","Sun Sep 18 11:59:09 GMT 2022","8976","","com.provectus.kafka.ui.SmokeTests","","com.provectus.kafka.ui.SmokeTests","mainPageLoads","main page should load",""
"passed","Sun Sep 18 11:59:53 GMT 2022","Sun Sep 18 11:59:57 GMT 2022","3850","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","deleteTopic","should delete topic",""
"skipped","Sun Sep 18 11:59:57 GMT 2022","Sun Sep 18 11:59:57 GMT 2022","1","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","updateTopic","should update a topic",""
"passed","Sun Sep 18 11:59:41 GMT 2022","Sun Sep 18 11:59:43 GMT 2022","2416","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaProtobuf","should create PROTOBUF schema",""
"passed","Sun Sep 18 12:00:02 GMT 2022","Sun Sep 18 12:00:05 GMT 2022","3318","","com.provectus.kafka.ui.tests.TopicTests","","com.provectus.kafka.ui.tests.TopicTests","produceMessage","produce message",""
"passed","Sun Sep 18 12:00:17 GMT 2022","Sun Sep 18 12:00:27 GMT 2022","10560","","com.provectus.kafka.ui.tests.ConnectorsTests","","com.provectus.kafka.ui.tests.ConnectorsTests","createConnector","should create a connector",""
"passed","Sun Sep 18 11:59:33 GMT 2022","Sun Sep 18 11:59:35 GMT 2022","2407","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","deleteSchemaAvro","should delete AVRO schema",""
"passed","Sun Sep 18 11:59:22 GMT 2022","Sun Sep 18 11:59:29 GMT 2022","6412","","com.provectus.kafka.ui.tests.SchemasTests","","com.provectus.kafka.ui.tests.SchemasTests","createSchemaAvro","should create AVRO schema",""
